Divisors		1	10	10	10	10	10	10	10	10	1	1	10	10	10	100	1	10	10
Date	Time	Version	BT1	BT1 Mean	BT2	BT3	BT10	BT11	Calc Supply	GM	Alarm	RELAYS PCA BASE	BT12	BT14	BT17	Tot.int.add.	Prio	BT6	BT50
2015-05-11	23:10:11	1199	82	113	390	333	47	45	313	208	0	2	399	527	122	0	10	457	209
2015-05-11	23:11:11	1199	82	113	389	332	50	52	313	285	0	2	397	484	151	0	10	457	209
2015-05-11	23:12:11	1199	82	112	386	331	55	59	313	361	0	2	393	453	173	0	10	457	209
2015-05-11	23:13:11	1199	82	112	384	330	56	67	313	434	0	2	388	432	193	0	10	457	209
2015-05-11	23:14:11	1199	82	112	380	328	58	73	313	504	0	2	382	418	211	0	10	457	209
2015-05-11	23:15:11	1199	82	112	377	325	59	77	313	570	0	2	374	406	227	0	10	457	209
2015-05-11	23:16:11	1199	81	112	373	323	61	79	313	633	0	2	368	395	237	0	10	457	209
2015-05-11	23:17:11	1199	80	112	370	321	63	82	313	692	0	2	362	386	246	0	10	457	209
2015-05-11	23:18:11	1199	80	112	367	319	66	83	313	748	0	2	358	377	251	0	10	457	209
2015-05-11	23:19:11	1199	80	112	363	318	68	84	313	801	0	2	355	369	256	0	10	457	209
2015-05-11	23:20:11	1199	80	111	360	316	71	86	313	851	0	2	351	363	259	0	10	456	209
2015-05-11	23:21:11	1199	80	111	358	315	72	87	313	897	0	2	348	358	261	0	10	456	209
2015-05-11	23:22:11	1199	80	111	356	314	75	87	311	944	0	2	344	356	263	0	10	456	210
2015-05-11	23:23:11	1199	80	111	353	313	76	88	313	986	0	2	342	352	264	0	10	456	209
2015-05-11	23:24:11	1199	79	111	351	313	79	90	313	1000	0	2	339	349	265	0	10	456	209
2015-05-11	23:25:11	1199	79	111	348	312	80	90	310	1000	0	2	337	346	266	0	10	456	210
2015-05-11	23:26:11	1199	79	111	346	311	82	91	313	1000	0	2	335	344	266	0	10	456	209
2015-05-11	23:27:11	1199	79	111	344	310	84	91	313	1000	0	2	333	341	266	0	10	456	209
2015-05-11	23:28:11	1199	79	111	342	310	86	91	310	1000	0	2	331	339	266	0	10	455	210
2015-05-11	23:29:11	1199	79	110	340	309	88	92	313	1000	0	2	330	337	266	0	10	455	209
2015-05-11	23:30:11	1199	79	110	338	308	90	92	313	1000	0	2	329	335	266	0	10	455	209
2015-05-11	23:31:11	1199	79	110	336	308	91	92	310	1000	0	2	328	333	266	0	10	455	210
2015-05-11	23:32:11	1199	78	110	335	307	92	94	310	1000	0	2	327	332	266	0	10	455	210
2015-05-11	23:33:11	1199	78	110	334	307	95	94	313	1000	0	2	326	331	265	0	10	455	209
2015-05-11	23:34:11	1199	78	110	332	306	96	95	313	1000	0	2	325	330	265	0	10	454	209
2015-05-11	23:35:11	1199	78	110	331	305	98	95	313	1000	0	2	324	328	264	0	10	454	209
2015-05-11	23:36:11	1199	78	110	331	305	99	95	310	1000	0	2	323	327	264	0	10	454	210
2015-05-11	23:37:11	1199	78	110	330	304	100	95	313	1000	0	2	322	326	263	0	10	454	209
2015-05-11	23:38:11	1199	78	109	329	303	103	96	313	1000	0	2	321	325	263	0	10	453	209
2015-05-11	23:39:11	1199	78	109	328	303	104	96	313	1000	0	2	320	323	262	0	10	453	209
2015-05-11	23:40:11	1199	77	109	328	302	106	97	316	1000	0	2	319	322	262	0	10	453	209
2015-05-11	23:41:11	1199	77	109	327	301	107	98	312	1000	0	2	318	321	261	0	10	453	210
2015-05-11	23:42:11	1199	76	109	326	301	108	98	316	1000	0	2	317	320	261	0	10	452	209
2015-05-11	23:43:11	1199	76	109	325	300	109	98	316	1000	0	2	316	319	261	0	10	451	209
2015-05-11	23:44:11	1199	76	109	325	299	111	98	316	1000	0	2	315	318	260	0	10	450	209
2015-05-11	23:45:11	1199	76	109	324	298	112	99	316	1000	0	2	314	317	259	0	10	448	209
2015-05-11	23:46:11	1199	76	108	323	297	113	99	316	1000	0	2	313	317	259	0	10	437	209
2015-05-11	23:47:11	1199	76	108	315	292	73	95	312	1000	0	15	304	329	241	0	20	382	210
2015-05-11	23:48:11	1199	76	108	382	325	47	36	316	1000	0	15	402	562	22	0	20	318	209
2015-05-11	23:49:11	1199	76	108	429	376	47	18	316	1000	0	15	447	648	41	0	20	275	209
2015-05-11	23:50:11	1199	75	108	462	408	49	15	317	1000	0	15	471	697	59	0	20	252	209
2015-05-11	23:51:11	1199	75	108	487	429	49	15	317	1000	0	15	494	728	61	0	20	242	209
2015-05-11	23:52:11	1199	75	108	504	444	50	16	315	1000	0	15	509	750	59	0	20	241	210
2015-05-11	23:53:11	1199	75	107	518	456	50	18	315	1000	0	15	521	771	66	0	20	247	210
2015-05-11	23:54:11	1199	75	107	529	466	52	19	317	1000	0	15	532	786	62	0	20	257	209
2015-05-11	23:55:11	1199	75	107	538	475	52	21	317	1000	0	15	540	801	65	0	20	269	209
2015-05-11	23:56:11	1199	74	107	547	483	52	21	317	1000	0	15	548	815	66	0	20	283	209
2015-05-11	23:57:11	1199	73	107	554	491	50	22	317	1000	0	15	556	825	61	0	20	296	209
2015-05-11	23:58:11	1199	73	107	560	498	49	21	317	1000	0	15	562	837	63	0	20	311	209
2015-05-11	23:59:12	1199	73	107	567	505	49	22	317	1000	0	15	568	850	68	0	20	325	209
2015-05-12	00:00:12	1199	73	107	573	511	50	22	317	1000	0	15	575	860	62	0	20	337	209
2015-05-12	00:01:12	1199	73	106	579	518	50	23	317	1000	0	15	580	870	66	0	20	350	209
2015-05-12	00:02:12	1199	73	106	585	525	47	22	317	1000	0	15	586	879	65	0	20	360	209
2015-05-12	00:03:12	1199	73	106	589	530	43	21	317	1000	0	15	592	888	58	0	20	371	209
2015-05-12	00:04:12	1199	73	106	594	535	41	19	317	1000	0	15	595	899	59	0	20	382	209
2015-05-12	00:05:12	1199	72	106	597	539	41	18	320	1000	0	15	599	907	62	0	20	391	209
2015-05-12	00:06:12	1199	72	106	602	545	40	18	320	1000	0	15	603	914	59	0	20	399	209
2015-05-12	00:07:12	1199	72	106	606	549	39	18	320	1000	0	15	608	923	59	0	20	407	209
2015-05-12	00:08:12	1199	72	106	611	554	39	18	320	1000	0	15	612	931	62	0	20	415	209
2015-05-12	00:09:12	1199	72	105	614	559	39	18	320	1000	0	15	617	939	60	0	20	421	209
2015-05-12	00:10:12	1199	72	105	618	564	39	19	320	1000	0	15	622	946	62	0	20	428	209
2015-05-12	00:11:12	1199	72	105	623	568	38	19	320	1000	0	15	627	954	63	0	20	435	209
2015-05-12	00:12:12	1199	72	105	626	570	38	29	320	1000	0	2	628	933	78	0	10	442	209
2015-05-12	00:13:12	1199	71	105	624	565	44	45	320	1000	0	2	650	837	119	0	10	448	209
2015-05-12	00:14:12	1199	71	105	624	518	50	55	320	1000	0	2	647	740	175	0	10	453	209
2015-05-12	00:15:12	1199	71	105	613	327	53	71	320	1000	0	2	628	673	220	0	10	457	209
2015-05-12	00:16:12	1199	71	105	593	291	58	87	320	1000	0	2	607	631	252	0	10	460	209
2015-05-12	00:17:12	1199	71	105	575	279	61	96	320	1000	0	2	588	597	274	0	10	463	209
2015-05-12	00:18:12	1199	71	104	556	274	63	102	320	1000	0	2	558	568	291	0	10	464	209
2015-05-12	00:19:12	1199	71	104	507	272	67	103	320	1000	0	2	511	545	303	0	10	464	209
2015-05-12	00:20:12	1199	71	104	442	271	70	104	320	1000	0	2	460	526	312	0	10	465	209
2015-05-12	00:21:12	1199	71	104	392	271	73	106	320	1000	0	2	418	511	319	0	10	464	209
