Divisors		1	10	10	10	10	10	10	10	10	1	1	10	10	10	100	1	10	10
Date	Time	Version	BT1	BT1 Mean	BT2	BT3	BT10	BT11	Calc Supply	GM	Alarm	RELAYS PCA BASE	BT12	BT14	BT17	Tot.int.add.	Prio	BT6	BT50
2016-03-25	10:07:08	1199	-12	-20	344	294	35	-6	361	-786	0	7	348	613	43	0	30	443	205
2016-03-25	10:08:08	1199	-12	-20	348	298	35	-5	361	-802	0	7	352	617	38	0	30	443	205
2016-03-25	10:09:08	1199	-12	-20	351	301	35	-5	361	-815	0	7	353	622	43	0	30	443	205
2016-03-25	10:10:08	1199	-12	-20	353	303	37	-5	361	-825	0	7	357	626	38	0	30	442	205
2016-03-25	10:11:08	1199	-12	-20	357	306	37	-5	361	-832	0	7	358	631	43	0	30	442	205
2016-03-25	10:12:08	1199	-12	-19	358	309	37	-5	361	-837	0	7	360	633	41	0	30	442	205
2016-03-25	10:13:08	1199	-12	-19	359	311	35	-5	361	-840	0	7	361	636	42	0	30	442	205
2016-03-25	10:14:08	1199	-11	-19	361	314	30	-7	361	-841	0	7	364	642	35	0	30	442	205
2016-03-25	10:15:08	1199	-11	-19	363	316	27	-10	361	-840	0	7	365	645	32	0	30	442	205
2016-03-25	10:16:08	1199	-10	-19	365	317	24	-12	362	-838	0	7	366	651	34	0	30	442	205
2016-03-25	10:17:08	1199	-10	-19	365	319	22	-13	362	-835	0	7	368	652	28	0	30	442	205
2016-03-25	10:18:08	1199	-10	-19	367	319	22	-15	362	-831	0	7	368	655	32	0	30	442	205
2016-03-25	10:19:08	1199	-10	-19	368	321	21	-15	362	-826	0	7	370	658	29	0	30	442	205
2016-03-25	10:20:08	1199	-10	-19	369	322	21	-14	362	-820	0	7	371	659	28	0	30	442	205
2016-03-25	10:21:08	1199	-10	-19	371	324	20	-16	362	-812	0	7	372	663	30	0	30	442	205
2016-03-25	10:22:08	1199	-10	-19	373	325	19	-15	362	-803	0	7	374	664	26	0	30	442	205
2016-03-25	10:23:08	1199	-10	-19	374	327	20	-15	362	-792	0	7	375	667	30	0	30	441	205
2016-03-25	10:24:08	1199	-10	-19	375	328	19	-17	362	-780	0	7	377	669	28	0	30	441	205
2016-03-25	10:25:08	1199	-10	-19	377	329	19	-16	362	-766	0	7	377	670	27	0	30	441	205
2016-03-25	10:26:08	1199	-10	-19	377	330	19	-17	362	-751	0	7	378	673	30	0	30	441	205
2016-03-25	10:27:08	1199	-10	-19	378	331	18	-17	362	-735	0	7	380	674	26	0	30	441	205
2016-03-25	10:28:08	1199	-10	-19	379	331	17	-17	362	-718	0	7	380	677	27	0	30	441	205
2016-03-25	10:29:08	1199	-10	-19	380	331	14	-19	362	-701	0	7	381	678	26	0	30	441	205
2016-03-25	10:30:08	1199	-10	-19	380	334	14	-19	362	-683	0	7	382	678	22	0	30	441	205
2016-03-25	10:31:08	1199	-10	-19	382	334	13	-19	362	-664	0	7	382	683	26	0	30	441	205
2016-03-25	10:32:08	1199	-9	-19	383	335	13	-19	360	-644	0	7	384	684	23	0	30	440	205
2016-03-25	10:33:08	1199	-9	-19	384	336	13	-20	360	-621	0	7	384	684	22	0	30	440	205
2016-03-25	10:34:08	1199	-8	-19	384	337	13	-19	360	-597	0	7	385	688	26	0	30	440	205
2016-03-25	10:35:08	1199	-8	-19	385	337	12	-21	360	-573	0	7	386	687	22	0	30	440	205
2016-03-25	10:36:08	1199	-8	-19	385	338	12	-20	360	-548	0	7	386	688	24	0	30	440	205
2016-03-25	10:37:08	1199	-8	-19	386	338	11	-21	360	-522	0	7	386	691	25	0	30	440	205
2016-03-25	10:38:08	1199	-8	-19	386	339	11	-21	360	-496	0	7	387	691	21	0	30	439	205
2016-03-25	10:39:08	1199	-8	-19	386	340	11	-21	360	-470	0	7	386	692	24	0	30	439	205
2016-03-25	10:40:08	1199	-8	-19	387	340	11	-21	360	-443	0	7	387	694	26	0	30	439	205
2016-03-25	10:41:08	1199	-8	-18	388	341	9	-21	360	-416	0	7	388	694	19	0	30	439	205
2016-03-25	10:42:08	1199	-8	-18	388	342	9	-22	360	-388	0	7	388	696	24	0	30	439	205
2016-03-25	10:43:08	1199	-8	-18	388	342	9	-23	360	-360	0	7	389	698	22	0	30	438	205
2016-03-25	10:44:08	1199	-8	-18	389	342	9	-23	360	-332	0	7	389	696	19	0	30	438	205
2016-03-25	10:45:08	1199	-8	-18	389	343	7	-23	360	-303	0	7	389	699	21	0	30	438	205
2016-03-25	10:46:08	1199	-8	-18	389	344	8	-25	360	-274	0	7	390	702	24	0	30	437	205
2016-03-25	10:47:08	1199	-8	-18	390	344	8	-23	360	-244	0	7	391	699	18	0	30	437	205
2016-03-25	10:48:08	1199	-7	-18	390	345	6	-24	360	-214	0	7	390	702	21	0	30	437	205
2016-03-25	10:49:08	1199	-6	-18	391	345	8	-25	360	-184	0	7	391	704	24	0	30	437	205
2016-03-25	10:50:08	1199	-6	-18	391	346	8	-23	360	-154	0	7	392	702	18	0	30	437	205
2016-03-25	10:51:08	1199	-6	-18	392	346	8	-24	360	-123	0	7	392	704	23	0	30	436	205
2016-03-25	10:52:08	1199	-6	-18	392	346	6	-25	360	-91	0	7	392	705	21	0	30	436	205
2016-03-25	10:53:09	1199	-6	-18	392	346	6	-25	360	-59	0	7	393	705	18	0	30	435	205
2016-03-25	10:54:09	1199	-6	-18	393	347	6	-25	360	-27	0	7	393	707	21	0	30	435	205
2016-03-25	10:55:09	1199	-6	-18	393	346	8	-6	360	8	0	2	395	675	38	0	10	435	205
2016-03-25	10:56:09	1199	-6	-18	392	345	13	6	360	41	0	2	404	610	76	0	10	434	205
2016-03-25	10:57:09	1199	-6	-18	392	345	16	13	360	73	0	2	408	552	109	0	10	434	205
2016-03-25	10:58:09	1199	-6	-18	391	344	19	16	360	105	0	2	406	508	138	0	10	434	205
2016-03-25	10:59:09	1199	-6	-18	389	344	22	19	360	136	0	2	401	477	158	0	10	433	205
2016-03-25	11:00:09	1199	-6	-18	386	343	25	22	360	164	0	2	395	457	175	0	10	433	205
2016-03-25	11:01:09	1199	-6	-18	383	341	28	27	360	190	0	2	387	440	192	0	10	432	205
2016-03-25	11:02:09	1199	-6	-18	380	339	30	31	360	215	0	2	381	426	208	0	10	432	205
2016-03-25	11:03:09	1199	-6	-18	376	338	34	35	360	234	0	2	374	414	221	0	10	432	205
2016-03-25	11:04:09	1199	-6	-17	373	336	37	38	358	250	0	2	367	403	232	0	10	431	206
2016-03-25	11:05:09	1199	-6	-17	368	335	40	40	360	264	0	2	362	394	241	0	10	431	205
2016-03-25	11:06:09	1199	-6	-17	365	334	43	41	358	274	0	2	358	386	248	0	10	430	206
2016-03-25	11:07:09	1199	-6	-17	362	333	46	43	358	280	0	2	355	380	253	0	10	430	206
2016-03-25	11:08:09	1199	-6	-17	359	332	47	44	360	281	0	2	351	373	257	0	10	429	205
2016-03-25	11:09:09	1199	-6	-17	357	331	50	46	360	279	0	2	348	368	260	0	10	429	205
2016-03-25	11:10:09	1199	-6	-17	354	331	53	47	360	277	0	2	346	364	263	0	10	429	205
2016-03-25	11:11:09	1199	-5	-17	351	329	55	48	361	272	0	2	344	361	264	0	10	428	205
2016-03-25	11:12:09	1199	-5	-17	349	329	58	49	361	264	0	2	342	358	265	0	10	428	205
2016-03-25	11:13:09	1199	-5	-17	346	327	60	50	361	253	0	2	340	356	266	0	10	427	205
2016-03-25	11:14:09	1199	-5	-17	344	326	62	50	359	238	0	2	339	353	267	0	10	427	206
2016-03-25	11:15:09	1199	-5	-17	342	325	64	52	359	223	0	2	338	351	267	0	10	426	206
